SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2026-01-08,19,42293,A,44566,38230,560,6417,371,22301,0,7,663,1497,986,660,-452,-516,841,1351,993,-184,-514,2026-01-08 09:00:00
2026-01-08,21,41890,A,45109,37943,521,6417,970,22301,0,3,1045,1378,900,-406,-385,-531,609,1397,977,-780,-514,2026-01-08 10:00:00
2026-01-08,23,41923,A,44538,37883,422,6417,1120,22301,0,2,726,1503,986,-3,-451,-531,926,1397,996,-514,-514,2026-01-08 11:00:00
2026-01-08,25,43132,A,44876,38922,430,6417,943,22301,0,4,667,1506,992,701,-247,-531,1011,1383,998,259,-362,2026-01-08 12:00:00
2026-01-08,27,42747,A,44684,38495,513,6417,598,22301,0,5,970,1507,992,604,-4,-531,871,978,999,-547,-250,2026-01-08 13:00:00
2026-01-08,29,42177,A,44122,37854,675,6417,257,22301,0,5,755,1507,992,669,0,-531,752,530,999,-616,-193,2026-01-08 14:00:00
2026-01-08,31,41492,A,43619,37348,1086,6417,28,22301,0,0,833,1506,992,3,-35,-531,862,127,999,-840,-121,2026-01-08 15:00:00
2026-01-08,33,43708,A,45919,39429,1513,6417,0,22301,0,0,871,1506,992,156,-54,-531,650,489,998,-977,-49,2026-01-08 16:00:00
2026-01-08,35,44440,A,46778,39908,1915,6417,0,22301,0,0,304,1507,992,104,-150,-531,438,706,997,-765,-292,2026-01-08 17:00:00
2026-01-08,37,44228,A,47269,39771,2271,6417,0,22301,0,0,-118,1471,990,304,-433,-531,-297,323,997,-702,-478,2026-01-08 18:00:00
2026-01-08,39,43345,A,45864,38682,2596,6417,0,22301,0,10,-437,1437,910,383,-391,-531,632,404,967,-617,-370,2026-01-08 19:00:00
2026-01-08,41,40225,A,42596,36067,2862,6417,0,22301,0,9,-585,1497,987,966,-424,-531,985,820,995,-423,-384,2026-01-08 20:00:00
2026-01-08,43,36204,A,38294,32303,2990,6417,0,22301,0,11,-398,1505,992,1054,-451,-531,997,1270,998,169,-497,2026-01-08 21:00:00
2026-01-08,45,32600,A,34479,29043,3045,6417,0,22301,0,12,-121,1506,992,867,-450,-513,996,913,997,723,-304,2026-01-08 22:00:00
2026-01-08,47,28692,A,30994,25357,3074,6417,0,22301,0,791,110,1505,992,999,-370,-370,997,1270,998,1010,-171,2026-01-08 23:00:00
2026-01-09,1,27908,A,30939,24710,3075,6417,0,22305,0,979,358,1504,992,1004,-452,-531,997,1389,998,994,-469,2026-01-09 00:00:00
2026-01-09,3,28475,A,31420,25383,3079,6417,0,22305,0,972,343,1504,993,1004,-452,-407,997,1398,998,991,-514,2026-01-09 01:00:00
2026-01-09,5,27445,A,30514,24487,3088,6417,0,22305,0,972,333,1504,992,1003,-452,-531,997,1398,998,991,-514,2026-01-09 02:00:00
2026-01-09,7,26777,A,29699,24000,3113,6417,0,22305,0,826,435,1505,992,1003,-452,-531,997,1397,998,991,-513,2026-01-09 03:00:00
2026-01-09,9,25987,A,28879,23235,3163,6417,0,22305,0,796,528,1505,992,1003,-452,-531,997,1397,998,991,-513,2026-01-09 04:00:00
2026-01-09,11,26521,A,29507,23603,3115,6417,0,22305,0,946,-76,1505,992,1004,-452,-475,987,1397,998,991,-513,2026-01-09 05:00:00
2026-01-09,13,29598,A,31925,26524,2747,6417,0,22305,0,414,99,1393,965,1004,-328,-450,798,1398,906,1024,-535,2026-01-09 06:00:00
2026-01-09,15,35450,A,37560,31905,2691,6417,0,22305,0,13,4,1124,925,781,-452,-531,690,1397,886,1150,-514,2026-01-09 07:00:00
2026-01-09,17,38507,A,40617,34575,2615,6417,0,22305,0,13,-372,988,947,731,-452,-531,712,1397,895,1179,-514,2026-01-09 08:00:00
2026-01-09,19,41200,A,43311,37076,2519,6417,243,22305,0,14,-3,1445,990,993,-452,-531,1005,1397,991,1318,-514,2026-01-09 09:00:00
2026-01-09,21,41936,A,44046,37764,2466,6417,793,22305,0,13,-96,1505,992,1004,-452,-531,1017,1397,998,1249,-514,2026-01-09 10:00:00
2026-01-09,23,41934,A,44046,37779,2400,6417,1342,22305,0,15,111,1505,992,1003,-452,-531,1017,1397,998,1253,-514,2026-01-09 11:00:00
2026-01-09,25,42126,A,44237,37971,2342,6417,1579,22305,0,15,226,1505,992,1003,-451,-531,1016,1397,997,1274,-514,2026-01-09 12:00:00
2026-01-09,27,41586,A,43693,37451,2298,6417,1350,22305,0,11,80,1506,992,1003,-451,-531,1016,1397,998,1372,-514,2026-01-09 13:00:00
2026-01-09,29,41327,A,43435,37245,2255,6417,997,22305,0,11,350,1506,992,963,-452,-531,966,1397,998,1359,-514,2026-01-09 14:00:00
2026-01-09,31,40873,A,42978,36784,2211,6417,402,22305,0,9,644,1507,992,1002,-451,-531,644,1397,998,1371,-514,2026-01-09 15:00:00
2026-01-09,33,42164,A,44252,38046,2245,6417,1,22305,0,8,750,1507,992,783,-452,-531,689,1397,998,1419,-497,2026-01-09 16:00:00
2026-01-09,35,44353,A,46316,40169,2177,6417,0,22305,0,4,1412,1506,809,762,-452,-531,985,1397,998,1422,-376,2026-01-09 17:00:00
2026-01-09,37,43596,A,45600,39337,2142,6417,0,22305,0,4,1474,1194,798,820,-451,-531,712,1397,998,1421,-418,2026-01-09 18:00:00
2026-01-09,39,41749,A,43700,37686,2093,6417,0,22305,0,9,1199,1467,980,945,-450,-531,552,1397,999,1422,-361,2026-01-09 19:00:00
2026-01-09,41,39683,A,41791,35847,2131,6417,0,22305,0,12,1632,1506,992,1007,-451,-531,455,1397,998,1422,-514,2026-01-09 20:00:00
2026-01-09,43,37310,A,39181,33615,2038,6417,0,22305,0,7,1819,1442,960,1003,-452,-432,880,1397,991,1422,-380,2026-01-09 21:00:00
2026-01-09,45,33891,A,35567,30538,1911,6417,0,22305,0,7,1985,1451,934,1008,-451,-209,897,1397,995,1405,-409,2026-01-09 22:00:00
2026-01-09,47,30632,A,32198,27600,1780,6417,0,22305,0,106,1977,1489,988,1027,-446,-61,992,1397,998,1029,-353,2026-01-09 23:00:00
2026-01-10,1,29832,A,31572,26876,1683,6417,0,22305,0,125,1834,1504,992,1056,-452,-49,997,1397,997,990,-514,2026-01-10 00:00:00
2026-01-10,3,29746,A,31265,26991,1542,6417,0,22305,0,126,2345,1506,992,1056,-279,0,997,1398,998,989,-514,2026-01-10 01:00:00
2026-01-10,5,28870,A,30695,26290,1401,6417,0,22305,0,361,2398,1505,992,1054,-350,0,997,1397,998,989,-514,2026-01-10 02:00:00
2026-01-10,7,27841,A,29889,25308,1310,6417,0,22305,0,482,2251,1505,992,1052,-452,0,997,1397,998,989,-514,2026-01-10 03:00:00
2026-01-10,9,27183,A,29378,24668,1196,6417,0,22305,0,639,2337,1505,992,1051,-442,0,997,1397,998,989,-514,2026-01-10 04:00:00
2026-01-10,11,26559,A,28742,24015,1104,6417,0,22305,0,679,2167,1505,992,1051,-391,0,997,1397,998,989,-513,2026-01-10 05:00:00
2026-01-10,13,27638,A,29435,25058,1065,6417,0,22305,0,305,2172,1505,992,1051,-310,-68,997,1397,997,989,-514,2026-01-10 06:00:00
2026-01-10,15,30318,A,32310,27563,1035,6417,0,22305,0,144,2321,1399,776,1047,-362,-372,831,1228,997,1084,-514,2026-01-10 07:00:00
2026-01-10,17,33265,A,35518,30264,1017,6417,9,22305,0,157,2032,1474,963,799,-451,-531,939,1378,952,1400,-514,2026-01-10 08:00:00
2026-01-10,19,35314,A,37581,32062,931,6417,1608,22305,0,170,2519,1505,991,706,-452,-531,938,1397,995,942,-514,2026-01-10 09:00:00
2026-01-10,21,35686,A,37795,32312,883,6417,4373,22305,0,13,2523,1505,992,932,-451,-531,777,1372,997,909,-514,2026-01-10 10:00:00
2026-01-10,23,34817,A,36924,31471,891,6417,5986,22305,0,10,2603,1482,992,658,-452,-531,777,1304,998,422,-514,2026-01-10 11:00:00
2026-01-10,25,34338,A,36447,31085,872,6417,6048,22305,0,13,2820,1487,992,506,-451,-531,507,1050,989,261,-514,2026-01-10 12:00:00
2026-01-10,27,34422,A,36666,31144,960,6417,5691,22305,0,6,3011,1426,991,238,-451,-531,146,618,997,-142,-514,2026-01-10 13:00:00
2026-01-10,29,35098,A,37793,31798,963,6417,3730,22305,0,11,3069,1505,992,3,-452,-531,72,169,998,-587,-514,2026-01-10 14:00:00
2026-01-10,31,36607,A,39736,33408,1005,6417,1050,22305,0,16,3261,1507,992,-105,-451,-511,98,9,999,-1065,-381,2026-01-10 15:00:00
2026-01-10,33,39084,A,41684,35720,1112,6417,3,22305,0,9,3382,1507,992,95,-433,-226,27,51,999,-1088,-244,2026-01-10 16:00:00
2026-01-10,35,42264,A,43748,38715,1203,6417,0,22305,0,7,3873,1189,858,572,-449,-1,82,458,999,-160,-267,2026-01-10 17:00:00
2026-01-10,37,41963,A,42911,38641,1308,6417,0,22305,0,8,4310,539,592,381,-221,-45,146,771,584,-2,-72,2026-01-10 18:00:00
2026-01-10,39,39978,A,40778,36927,1557,6417,0,22305,0,16,4584,1029,397,2,68,62,198,436,266,-184,189,2026-01-10 19:00:00
2026-01-10,41,37767,A,38493,35131,1723,6417,0,22305,0,71,4504,511,189,106,200,36,7,37,51,-55,200,2026-01-10 20:00:00
2026-01-10,43,35682,A,36647,33396,1990,6417,0,22305,0,166,4266,203,78,522,200,50,-195,-4,48,257,200,2026-01-10 21:00:00
2026-01-10,45,32051,A,33078,30180,2370,6417,0,22305,0,166,4426,-61,46,661,200,202,-196,-4,28,462,200,2026-01-10 22:00:00
2026-01-10,47,28288,A,29052,26604,2718,6417,0,22305,0,164,4314,282,306,3,200,203,49,400,324,30,200,2026-01-10 23:00:00
2026-01-11,1,27544,A,28574,26010,3007,6417,0,22305,0,430,4077,457,450,447,200,202,247,523,355,203,200,2026-01-11 00:00:00
2026-01-11,3,27490,A,28532,26238,3516,6417,0,22305,0,442,3924,366,421,749,200,203,161,732,282,309,200,2026-01-11 01:00:00
2026-01-11,5,25683,A,27053,24664,3890,6417,0,22305,0,712,4006,252,453,105,200,203,-58,353,410,18,200,2026-01-11 02:00:00
2026-01-11,7,24578,A,26785,23706,4215,6417,0,22305,0,722,4085,254,336,-283,200,203,-418,28,297,-184,200,2026-01-11 03:00:00
2026-01-11,9,23441,A,26794,22664,4472,6417,0,22305,0,775,4582,60,225,-783,200,203,-515,-4,220,-676,200,2026-01-11 04:00:00
2026-01-11,11,22626,A,26678,21657,4658,6417,0,22305,0,786,4221,-146,-18,-734,200,202,-581,-411,154,-776,200,2026-01-11 05:00:00
2026-01-11,13,23004,A,27236,22009,4781,6417,0,22305,0,775,4603,7,160,-899,200,203,-627,-578,216,-753,200,2026-01-11 06:00:00
2026-01-11,15,24395,A,28184,23385,4871,6417,0,22305,0,191,4494,49,312,-939,200,203,-892,-389,172,-778,200,2026-01-11 07:00:00
2026-01-11,17,27013,A,30799,25695,4982,6417,4,22305,0,172,4330,557,412,-910,200,203,-793,-270,202,-1041,200,2026-01-11 08:00:00
2026-01-11,19,30282,A,33334,28500,5061,6417,273,22305,0,177,4168,1399,854,-708,57,203,-338,-329,734,-900,200,2026-01-11 09:00:00
2026-01-11,21,32936,A,34970,30857,5113,6417,622,22305,0,177,4172,1507,985,-416,0,197,-93,-93,984,-655,200,2026-01-11 10:00:00
2026-01-11,23,34829,A,35934,32564,5146,6417,798,22305,0,173,4195,1459,696,100,-53,0,158,-11,911,-268,180,2026-01-11 11:00:00
2026-01-11,25,35933,A,36705,33608,5141,6417,906,22305,0,168,4338,1501,972,672,0,0,254,-4,992,235,180,2026-01-11 12:00:00
2026-01-11,27,36378,A,37154,34115,5128,6417,791,22305,0,176,4326,1506,992,315,20,0,576,32,999,91,180,2026-01-11 13:00:00
2026-01-11,29,36531,A,37938,34188,5046,6417,323,22305,0,170,4407,1507,992,307,20,0,73,-257,999,-380,180,2026-01-11 14:00:00
2026-01-11,31,36679,A,39003,34414,5064,6417,47,22305,0,172,4559,1507,992,-96,20,0,-40,-516,999,-900,180,2026-01-11 15:00:00
2026-01-11,33,38024,A,40639,35582,5163,6417,0,22305,0,173,4412,1507,992,-362,61,0,-114,-588,999,-778,180,2026-01-11 16:00:00
2026-01-11,35,39844,A,41129,37219,5326,6417,0,22305,0,166,4314,1437,924,583,15,0,-4,-183,975,-332,180,2026-01-11 17:00:00
2026-01-11,37,38596,A,39780,36226,5426,6417,0,22305,0,167,4414,1184,839,654,15,0,0,-18,766,-399,180,2026-01-11 18:00:00
2026-01-11,39,36294,A,37147,34118,5550,6417,0,22305,0,169,4536,780,431,329,21,0,0,-4,651,-80,180,2026-01-11 19:00:00
2026-01-11,41,33679,A,34576,31807,5644,6417,0,22305,0,64,4532,1111,524,-97,15,0,147,-4,637,-132,180,2026-01-11 20:00:00
2026-01-11,43,30656,A,31446,29004,5658,6417,0,22305,0,12,4417,832,455,523,18,0,-178,127,460,345,180,2026-01-11 21:00:00
2026-01-11,45,27102,A,28050,25765,5620,6417,0,22305,0,12,4381,511,260,3,159,67,-70,-266,274,22,180,2026-01-11 22:00:00
2026-01-11,47,23717,A,27128,22613,5515,6417,0,22305,0,511,4464,-128,124,-613,68,201,-545,-726,96,-288,199,2026-01-11 23:00:00
2026-01-12,1,23067,A,27185,21921,5393,6417,0,22309,0,748,4034,-197,-13,-703,200,203,-483,-1091,17,-283,200,2026-01-12 00:00:00
2026-01-12,3,23609,A,27374,22533,5273,6417,0,22309,0,340,4145,157,182,-703,200,203,-505,-1217,-19,-381,200,2026-01-12 01:00:00
2026-01-12,5,23609,A,27635,22594,5210,6417,0,22309,0,927,4125,382,409,-364,76,202,-573,-1428,-69,-65,200,2026-01-12 02:00:00
2026-01-12,7,22085,A,26443,21145,5157,6417,0,22309,0,670,4070,155,280,-773,41,134,-615,-1451,-27,-222,200,2026-01-12 03:00:00
2026-01-12,9,21281,A,25818,20351,5033,6417,0,22309,0,723,3957,-145,29,-910,12,0,-765,-1384,97,-10,200,2026-01-12 04:00:00
2026-01-12,11,21902,A,27197,20983,4933,6417,0,22309,0,924,4248,-660,-449,-741,173,0,-864,-952,-105,159,200,2026-01-12 05:00:00
2026-01-12,13,25736,A,29284,24531,4803,6417,0,22309,0,694,3954,-432,-80,-770,125,0,-486,-486,63,305,200,2026-01-12 06:00:00
2026-01-12,15,31296,A,34657,29537,4694,6417,0,22309,0,17,4196,-602,-139,-588,-8,0,-764,-643,116,231,20,2026-01-12 07:00:00
2026-01-12,17,34986,A,36899,32875,4477,6417,4,22309,0,9,4275,227,354,-113,0,0,-751,-428,369,288,-12,2026-01-12 08:00:00
2026-01-12,19,36324,A,38832,34099,4355,6417,621,22309,0,9,4536,1370,954,-298,0,0,-873,-679,944,364,-49,2026-01-12 09:00:00
2026-01-12,21,37158,A,39298,34929,4205,6417,1174,22309,0,7,4300,1508,992,184,0,0,-749,-604,997,190,-180,2026-01-12 10:00:00
2026-01-12,23,36833,A,39167,34508,4086,6417,1518,22309,0,11,4126,1507,992,578,0,0,-276,-850,998,-401,-196,2026-01-12 11:00:00
2026-01-12,25,36884,A,39165,34625,3988,6417,2204,22309,0,11,4374,1507,992,545,0,0,-416,-494,999,-565,-195,2026-01-12 12:00:00
2026-01-12,27,36187,A,39009,33879,3785,6417,1831,22309,0,6,4266,1463,992,220,0,0,-554,-543,999,-1026,-93,2026-01-12 13:00:00
2026-01-12,29,36222,A,39818,33857,3588,6417,1764,22309,0,12,4216,1503,992,-117,0,0,-950,-746,999,-982,-189,2026-01-12 14:00:00
2026-01-12,31,36258,A,39852,33776,3356,6417,693,22309,0,15,3625,1509,992,-170,-16,-1,-940,-603,999,-1083,-166,2026-01-12 15:00:00
2026-01-12,33,38511,A,41380,35811,3241,6417,6,22309,0,9,3354,1455,992,190,-225,-242,-700,-84,914,-1009,2,2026-01-12 16:00:00
2026-01-12,35,40517,A,43339,37533,3237,6417,0,22309,0,7,3670,811,608,188,-450,-513,-276,295,276,-930,-46,2026-01-12 17:00:00
2026-01-12,37,40770,A,42419,37626,3236,6417,0,22309,0,9,3259,525,286,306,-450,-531,36,741,88,176,-59,2026-01-12 18:00:00
2026-01-12,39,38729,A,40340,35726,3207,6417,0,22309,0,14,3347,1066,412,105,-448,-531,401,543,323,440,-18,2026-01-12 19:00:00
2026-01-12,41,36413,A,38203,33551,3026,6417,0,22309,0,11,3690,1250,809,356,-445,-531,120,312,715,212,-203,2026-01-12 20:00:00
2026-01-12,43,32897,A,34798,30196,2945,6417,0,22309,0,12,3630,1151,500,737,-451,-531,149,692,597,265,-307,2026-01-12 21:00:00
2026-01-12,45,29586,A,31520,27106,2813,6417,0,22309,0,12,3350,982,480,759,-450,-531,241,873,547,295,-341,2026-01-12 22:00:00
2026-01-12,47,26946,A,28924,24533,2666,6417,0,22309,0,65,2978,1269,863,624,-431,-352,456,1290,786,-61,-469,2026-01-12 23:00:00
2026-01-13,1,26712,A,28600,24231,2547,6417,0,22313,0,70,2619,1403,845,684,-450,-254,859,1391,869,292,-514,2026-01-13 00:00:00
2026-01-13,3,26619,A,28584,24179,2460,6417,0,22313,0,73,2225,1475,961,1015,-447,-331,932,1397,990,17,-514,2026-01-13 01:00:00
2026-01-13,5,25884,A,27990,23563,2306,6417,0,22313,0,74,1548,1503,991,1051,-450,-468,914,1397,997,0,-514,2026-01-13 02:00:00
2026-01-13,7,24805,A,26834,22524,2069,6417,0,22313,0,74,967,1506,992,1052,-451,-390,947,1351,998,141,-514,2026-01-13 03:00:00
2026-01-13,9,24220,A,25927,21933,1871,6417,0,22313,0,17,595,1507,992,563,-451,-125,675,942,998,104,-514,2026-01-13 04:00:00
2026-01-13,11,23948,A,25817,21569,1610,6417,0,22313,0,11,604,1508,984,277,-301,-14,-351,492,994,-208,-384,2026-01-13 05:00:00
2026-01-13,13,27776,A,31124,25106,1502,6417,0,22313,0,17,797,1299,787,-378,-200,-48,-894,41,606,-900,-311,2026-01-13 06:00:00
2026-01-13,15,33579,A,38778,30430,1440,6417,0,22313,0,14,194,1446,910,-971,-429,-350,-850,-412,836,-1082,-491,2026-01-13 07:00:00
2026-01-13,17,36826,A,42088,33463,1324,6417,1,22313,0,11,835,1504,987,-754,-451,-531,-974,-335,990,-1092,-514,2026-01-13 08:00:00
2026-01-13,19,37931,A,42455,34561,1323,6417,90,22313,0,10,1401,1508,992,-561,-451,-531,-665,-100,998,-1092,-514,2026-01-13 09:00:00
2026-01-13,21,38289,A,42289,34905,1320,6417,318,22313,0,10,1319,1508,992,-368,-452,-531,-343,-90,999,-1092,-514,2026-01-13 10:00:00
2026-01-13,23,38823,A,42456,35273,1388,6417,506,22313,0,6,1160,1508,992,-158,-452,-409,-375,-151,998,-968,-514,2026-01-13 11:00:00
2026-01-13,25,39134,A,42511,35750,1490,6417,980,22313,0,6,2050,1507,992,193,-452,-322,-351,-254,999,-878,-514,2026-01-13 12:00:00
2026-01-13,27,39296,A,42688,36023,1625,6417,1308,22313,0,7,2335,1507,992,545,-452,-320,-326,-96,999,-1077,-514,2026-01-13 13:00:00
2026-01-13,29,38292,A,41634,35073,1695,6417,1256,22313,0,10,2224,1507,992,375,-452,-190,-305,-180,997,-1091,-514,2026-01-13 14:00:00
2026-01-13,31,38125,A,41807,35037,1773,6417,600,22313,0,11,3009,1507,992,2,-452,-530,-279,-282,997,-1003,-525,2026-01-13 15:00:00
2026-01-13,33,40025,A,43335,36758,1858,6417,9,22313,0,13,3551,1487,992,446,-452,-531,-246,-95,999,-859,-514,2026-01-13 16:00:00
2026-01-13,35,42502,A,44646,39092,1952,6417,0,22313,0,10,3506,1077,515,1035,-452,-531,-37,332,532,599,-514,2026-01-13 17:00:00
2026-01-13,37,42359,A,44472,39134,1988,6417,0,22313,0,17,3351,709,415,1063,-451,-531,830,780,461,1254,-514,2026-01-13 18:00:00
2026-01-13,39,41012,A,43125,37949,1950,6417,0,22313,0,16,3755,1309,792,1063,-452,-531,724,1229,742,1420,-514,2026-01-13 19:00:00
2026-01-13,41,37830,A,40263,35038,1881,6417,0,22313,0,324,3818,1491,981,1064,-451,-531,986,1384,983,1426,-527,2026-01-13 20:00:00
2026-01-13,43,34564,A,36985,31896,1856,6417,0,22313,0,324,3948,1504,992,1065,-452,-531,997,1397,998,1426,-514,2026-01-13 21:00:00
2026-01-13,45,31326,A,33742,28899,1839,6417,0,22313,0,319,4211,1496,992,1066,-452,-531,997,1397,998,1423,-514,2026-01-13 22:00:00
2026-01-13,47,28557,A,31071,26451,1879,6417,0,22313,0,419,4127,1208,894,1033,-451,-530,929,1397,845,1422,-514,2026-01-13 23:00:00
2026-01-14,1,28280,A,31057,26182,1817,6417,0,22317,0,921,4252,1258,915,1052,-452,-290,947,1397,918,1423,-514,2026-01-14 00:00:00
2026-01-14,3,28252,A,30796,26349,1747,6417,0,22317,0,917,4304,1371,922,1059,-451,-62,995,1397,988,1422,-514,2026-01-14 01:00:00
2026-01-14,5,27271,A,29728,25385,1674,6417,0,22317,0,926,4162,1251,866,1056,-417,0,997,1397,988,1395,-514,2026-01-14 02:00:00
2026-01-14,7,26425,A,28894,24612,1617,6417,0,22317,0,1259,4179,962,830,1053,-146,0,987,1397,912,1105,-464,2026-01-14 03:00:00
2026-01-14,9,25567,A,27451,23838,1558,6417,0,22317,0,1093,4179,809,535,1000,-18,0,736,1397,363,880,-173,2026-01-14 04:00:00
2026-01-14,11,25511,A,26923,23755,1507,6417,0,22317,0,317,3992,-118,-173,739,67,12,583,1397,-204,551,64,2026-01-14 05:00:00
2026-01-14,13,28856,A,30678,26813,1483,6417,0,22317,0,313,4221,-378,-361,480,100,0,187,996,-170,217,200,2026-01-14 06:00:00
2026-01-14,15,35856,A,37949,33122,1487,6417,0,22317,0,316,4242,-397,-318,124,117,0,-79,683,-186,-197,134,2026-01-14 07:00:00
2026-01-14,17,39205,A,40134,36086,1519,6417,42,22317,0,316,3839,390,120,322,0,0,262,1056,147,38,-13,2026-01-14 08:00:00
2026-01-14,19,40406,A,41207,37130,1573,6417,1976,22317,0,201,3698,877,481,477,0,0,332,859,382,214,190,2026-01-14 09:00:00
2026-01-14,21,38778,A,39394,35503,1594,6417,3919,22317,0,16,4158,813,409,171,0,0,101,978,453,16,181,2026-01-14 10:00:00
2026-01-14,23,37690,A,38302,34529,1553,6417,5364,22317,0,12,4554,306,335,687,40,0,41,1062,229,0,200,2026-01-14 11:00:00
2026-01-14,25,37651,A,38564,34520,1523,6417,5058,22317,0,10,4639,615,288,333,119,0,-70,871,370,-233,200,2026-01-14 12:00:00
2026-01-14,27,38171,A,40164,35086,1557,6417,3466,22317,0,8,4554,1320,806,-308,200,0,-348,446,597,-729,200,2026-01-14 13:00:00
2026-01-14,29,38101,A,41630,34965,1703,6417,2002,22317,0,14,5057,1465,983,-859,200,0,-979,-6,976,-1071,200,2026-01-14 14:00:00
2026-01-14,31,39051,A,42326,36080,2024,6417,555,22317,0,8,5145,1410,867,-778,180,108,-337,-460,905,-1092,199,2026-01-14 15:00:00
2026-01-14,33,40762,A,43401,37795,2305,6417,3,22317,0,7,4938,1385,837,-455,18,0,-135,-350,967,-1092,17,2026-01-14 16:00:00
2026-01-14,35,42302,A,43965,39246,2630,6417,0,22317,0,7,5020,574,412,181,0,0,190,22,484,-852,-204,2026-01-14 17:00:00
2026-01-14,37,41870,A,44294,39078,3226,6417,0,22317,0,5,5285,365,254,-342,-150,0,99,3,129,-855,-472,2026-01-14 18:00:00
2026-01-14,39,40109,A,44301,37402,3056,6417,0,22317,0,9,5289,652,349,-938,-430,-217,-634,-65,481,-810,-489,2026-01-14 19:00:00
2026-01-14,41,37168,A,40745,34735,3274,6417,0,22317,0,18,5003,850,409,-430,-450,-295,-659,43,580,-611,-514,2026-01-14 20:00:00
2026-01-14,43,34587,A,37102,32548,3449,6417,0,22317,0,3,5162,741,456,558,-435,-361,-147,115,526,-455,-514,2026-01-14 21:00:00
2026-01-14,45,30555,A,32593,28763,3572,6417,0,22317,0,14,5099,733,298,546,-427,-168,-110,292,437,-206,-513,2026-01-14 22:00:00
2026-01-14,47,27310,A,28946,25649,3611,6417,0,22317,0,310,4788,677,420,524,-250,0,71,714,297,-107,-369,2026-01-14 23:00:00
2026-01-15,1,26657,A,28352,24782,3558,6417,0,22336,0,591,4568,900,461,546,-28,0,337,934,305,88,-476,2026-01-15 00:00:00
2026-01-15,3,27155,A,29061,25301,3449,6417,0,22336,0,699,4331,1105,625,925,-145,0,843,998,465,257,-462,2026-01-15 01:00:00
2026-01-15,5,26166,A,28363,24245,2957,6417,0,22336,0,699,4197,1342,864,919,-385,0,797,757,890,583,-513,2026-01-15 02:00:00
2026-01-15,7,25226,A,27483,23261,2847,6417,0,22336,0,696,3954,1213,759,851,-447,0,695,725,872,947,-514,2026-01-15 03:00:00
2026-01-15,9,24600,A,26564,22776,2754,6417,0,22336,0,689,4287,972,549,932,-265,0,670,828,363,831,-410,2026-01-15 04:00:00
2026-01-15,11,24552,A,26330,22668,2633,6417,0,22336,0,692,4712,666,379,1008,-75,0,417,751,350,369,-411,2026-01-15 05:00:00
2026-01-15,13,28257,A,29643,26119,2506,6417,0,22336,0,280,4791,257,131,892,-79,0,-33,337,68,643,-394,2026-01-15 06:00:00
2026-01-15,15,34195,A,36166,31640,2385,6417,0,22336,0,36,4512,87,26,640,-268,-221,-451,26,97,978,-395,2026-01-15 07:00:00
2026-01-15,17,37206,A,39308,34423,2213,6417,0,22336,0,11,4347,750,495,670,-450,-508,-19,400,417,924,-514,2026-01-15 08:00:00
2026-01-15,19,38876,A,40981,35936,2025,6417,267,22336,0,9,3939,1432,959,598,-451,-531,610,850,964,810,-514,2026-01-15 09:00:00
2026-01-15,21,39221,A,41334,36207,1800,6417,1157,22336,0,16,3288,1503,992,780,-452,-531,997,1299,997,1252,-514,2026-01-15 10:00:00
2026-01-15,23,39070,A,41182,36107,1594,6417,1377,22336,0,16,3099,1503,992,1026,-451,-531,1016,1392,998,1406,-514,2026-01-15 11:00:00
2026-01-15,25,39600,A,41712,36612,1384,6417,1251,22336,0,16,3243,1503,992,1045,-451,-531,1017,1397,997,1377,-514,2026-01-15 12:00:00
2026-01-15,27,39773,A,41937,36769,1226,6417,1000,22336,0,68,2774,1502,992,1047,-451,-531,1016,994,998,1018,-514,2026-01-15 13:00:00
2026-01-15,29,39497,A,41763,36285,1160,6417,600,22336,0,169,2500,1503,992,877,-452,-531,890,545,998,549,-514,2026-01-15 14:00:00
2026-01-15,31,39118,A,41383,35790,1113,6417,223,22336,0,169,2223,1503,992,684,-451,-531,792,620,998,202,-514,2026-01-15 15:00:00
2026-01-15,33,41190,A,43453,37583,1068,6417,10,22336,0,167,2105,1502,992,1044,-451,-531,989,659,998,77,-514,2026-01-15 16:00:00
2026-01-15,35,42851,A,45113,38929,1092,6417,0,22336,0,165,1764,1503,992,1060,-452,-531,987,1065,997,945,-514,2026-01-15 17:00:00
